Incident Reported Year,Neighbourhood Description (Occurrence),Incident Reported Quarter,Incident Reported Month,Assault,Break and Enter,Homicide,Robbery,Sexual Assaults,Theft From Vehicle,Theft Of Vehicle,Theft Over $5000
2011,BELMONT,Q3,7,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
2011,BELMONT,Q3,8,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0
2011,BELMONT,Q3,9,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0
2011,BELMONT,Q4,10,2.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0
2011,BELMONT,Q4,11,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,BELMONT,Q4,12,4.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
2011,BELVEDERE,Q1,1,9.0,2.0,0.0,4.0,0.0,4.0,4.0,0.0
2011,BELVEDERE,Q1,2,1.0,2.0,0.0,1.0,1.0,4.0,2.0,0.0
2011,BELVEDERE,Q1,3,7.0,3.0,0.0,1.0,1.0,1.0,4.0,0.0
2011,BELVEDERE,Q2,4,6.0,3.0,0.0,4.0,1.0,8.0,4.0,0.0
2011,BELVEDERE,Q2,5,10.0,3.0,1.0,2.0,2.0,4.0,4.0,0.0
2011,BELVEDERE,Q2,6,3.0,4.0,0.0,2.0,0.0,7.0,11.0,0.0
2011,BELVEDERE,Q3,7,6.0,6.0,0.0,1.0,2.0,7.0,6.0,0.0
2011,BELVEDERE,Q3,8,7.0,6.0,0.0,1.0,0.0,9.0,5.0,0.0
2011,BELVEDERE,Q3,9,5.0,1.0,0.0,1.0,1.0,9.0,8.0,0.0
2011,BELVEDERE,Q4,10,7.0,9.0,0.0,0.0,2.0,3.0,6.0,1.0
2011,BELVEDERE,Q4,11,8.0,4.0,0.0,1.0,0.0,9.0,3.0,0.0
2011,BELVEDERE,Q4,12,13.0,2.0,0.0,0.0,0.0,6.0,3.0,0.0
2011,BERGMAN,Q1,1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BERGMAN,Q1,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BERGMAN,Q1,3,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BERGMAN,Q2,4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2011,BERGMAN,Q2,5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,BERGMAN,Q3,7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BERGMAN,Q3,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BERGMAN,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BERGMAN,Q4,10,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,BERGMAN,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BERGMAN,Q4,12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BEVERLY HEIGHTS,Q1,1,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,BEVERLY HEIGHTS,Q1,2,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2011,BEVERLY HEIGHTS,Q1,3,4.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0
2011,BEVERLY HEIGHTS,Q2,4,2.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0
2011,BEVERLY HEIGHTS,Q2,5,5.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0
2011,BEVERLY HEIGHTS,Q2,6,6.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,BEVERLY HEIGHTS,Q3,7,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BEVERLY HEIGHTS,Q3,8,5.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0
2011,BEVERLY HEIGHTS,Q3,9,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
2011,BEVERLY HEIGHTS,Q4,10,3.0,5.0,0.0,0.0,1.0,5.0,2.0,0.0
2011,BEVERLY HEIGHTS,Q4,11,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,BEVERLY HEIGHTS,Q4,12,2.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0
2011,BISSET,Q1,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2011,BISSET,Q1,2,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BISSET,Q1,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BISSET,Q2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BISSET,Q2,5,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0
2011,BISSET,Q2,6,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0
2011,BISSET,Q3,7,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0
2011,BISSET,Q3,8,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BISSET,Q3,9,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2011,BISSET,Q4,10,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BISSET,Q4,11,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0
2011,BISSET,Q4,12,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,BLACKBURNE,Q1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BLACKBURNE,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BLACKBURNE,Q2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BLACKBURNE,Q4,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BLACKMUD CREEK,Q1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BLACKMUD CREEK,Q1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,BLACKMUD CREEK,Q2,4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BLACKMUD CREEK,Q2,5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BLACKMUD CREEK,Q2,6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2011,BLACKMUD CREEK,Q3,7,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,BLACKMUD CREEK,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BLACKMUD CREEK,Q3,9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BLACKMUD CREEK,Q4,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BLACKMUD CREEK,Q4,11,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BLACKMUD CREEK,Q4,12,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,BLUE QUILL,Q1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BLUE QUILL,Q1,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BLUE QUILL,Q1,3,1.0,3.0,0.0,0.0,1.0,3.0,4.0,0.0
2011,BLUE QUILL,Q2,4,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BLUE QUILL,Q2,5,1.0,5.0,0.0,0.0,0.0,9.0,1.0,0.0
2011,BLUE QUILL,Q2,6,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
2011,BLUE QUILL,Q3,7,1.0,3.0,0.0,0.0,0.0,11.0,5.0,0.0
2011,BLUE QUILL,Q3,8,4.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0
2011,BLUE QUILL,Q3,9,0.0,0.0,0.0,1.0,0.0,5.0,4.0,1.0
2011,BLUE QUILL,Q4,10,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0
2011,BLUE QUILL,Q4,11,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BLUE QUILL,Q4,12,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,BLUE QUILL ESTATES,Q1,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,BLUE QUILL ESTATES,Q2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BLUE QUILL ESTATES,Q2,5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BLUE QUILL ESTATES,Q2,6,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,BLUE QUILL ESTATES,Q3,7,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BLUE QUILL ESTATES,Q3,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BLUE QUILL ESTATES,Q3,9,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BLUE QUILL ESTATES,Q4,12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q1,1,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,BONAVENTURE INDUSTRIAL,Q1,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q2,4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q2,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q3,7,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q3,8,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BONAVENTURE INDUSTRIAL,Q4,10,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0
2011,BONAVENTURE INDUSTRIAL,Q4,11,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BONNIE DOON,Q1,1,3.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
2011,BONNIE DOON,Q1,2,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0
2011,BONNIE DOON,Q1,3,1.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
2011,BONNIE DOON,Q2,4,2.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0
2011,BONNIE DOON,Q2,5,3.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0
2011,BONNIE DOON,Q2,6,1.0,3.0,0.0,2.0,1.0,5.0,5.0,0.0
2011,BONNIE DOON,Q3,7,5.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0
2011,BONNIE DOON,Q3,8,3.0,4.0,0.0,1.0,1.0,6.0,2.0,0.0
2011,BONNIE DOON,Q3,9,2.0,3.0,0.0,0.0,2.0,2.0,2.0,0.0
2011,BONNIE DOON,Q4,10,5.0,5.0,0.0,0.0,0.0,4.0,3.0,0.0
2011,BONNIE DOON,Q4,11,2.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0
2011,BONNIE DOON,Q4,12,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0
2011,BOYLE STREET,Q1,1,15.0,9.0,0.0,3.0,2.0,15.0,6.0,1.0
2011,BOYLE STREET,Q1,2,20.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0
2011,BOYLE STREET,Q1,3,20.0,0.0,0.0,3.0,7.0,9.0,5.0,0.0
2011,BOYLE STREET,Q2,4,16.0,2.0,0.0,2.0,6.0,5.0,2.0,0.0
2011,BOYLE STREET,Q2,5,18.0,9.0,1.0,5.0,1.0,3.0,7.0,0.0
2011,BOYLE STREET,Q2,6,12.0,6.0,1.0,1.0,5.0,2.0,5.0,1.0
2011,BOYLE STREET,Q3,7,17.0,2.0,0.0,2.0,2.0,3.0,1.0,0.0
2011,BOYLE STREET,Q3,8,18.0,3.0,0.0,3.0,5.0,2.0,3.0,0.0
2011,BOYLE STREET,Q3,9,24.0,5.0,1.0,3.0,4.0,7.0,0.0,0.0
2011,BOYLE STREET,Q4,10,15.0,2.0,0.0,0.0,6.0,5.0,3.0,0.0
2011,BOYLE STREET,Q4,11,14.0,1.0,0.0,1.0,0.0,5.0,4.0,1.0
2011,BOYLE STREET,Q4,12,24.0,1.0,0.0,2.0,1.0,6.0,1.0,0.0
2011,BRANDER GARDENS,Q1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BRANDER GARDENS,Q1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BRANDER GARDENS,Q1,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,BRANDER GARDENS,Q2,4,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
2011,BRANDER GARDENS,Q2,5,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
2011,BRANDER GARDENS,Q2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2011,BRANDER GARDENS,Q3,8,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BRANDER GARDENS,Q4,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BRANDER GARDENS,Q4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BRANDER GARDENS,Q4,12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BRECKENRIDGE GREENS,Q1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,BRECKENRIDGE GREENS,Q2,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BRECKENRIDGE GREENS,Q2,5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BRECKENRIDGE GREENS,Q2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BRECKENRIDGE GREENS,Q3,7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BRECKENRIDGE GREENS,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BRECKENRIDGE GREENS,Q4,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BRECKENRIDGE GREENS,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BRINTNELL,Q1,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BRINTNELL,Q1,3,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,BRINTNELL,Q2,4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BRINTNELL,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BRINTNELL,Q2,6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2011,BRINTNELL,Q3,7,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
2011,BRINTNELL,Q3,8,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0
2011,BRINTNELL,Q3,9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BRINTNELL,Q4,10,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BRINTNELL,Q4,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BRINTNELL,Q4,12,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q1,1,3.0,1.0,0.0,1.0,1.0,2.0,7.0,1.0
2011,BRITANNIA YOUNGSTOWN,Q1,2,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
2011,BRITANNIA YOUNGSTOWN,Q1,3,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q2,4,2.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q2,5,3.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q2,6,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q3,7,6.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q3,8,3.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q3,9,0.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0
2011,BRITANNIA YOUNGSTOWN,Q4,10,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q4,11,5.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0
2011,BRITANNIA YOUNGSTOWN,Q4,12,2.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0
2011,BROOKSIDE,Q2,4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROOKSIDE,Q2,5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BROOKSIDE,Q3,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROOKSIDE,Q3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROOKSIDE,Q4,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q1,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q1,3,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2011,BROWN INDUSTRIAL,Q2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q3,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q3,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q3,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q4,10,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BROWN INDUSTRIAL,Q4,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BULYEA HEIGHTS,Q1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BULYEA HEIGHTS,Q1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BULYEA HEIGHTS,Q1,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BULYEA HEIGHTS,Q2,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2011,BULYEA HEIGHTS,Q2,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,BULYEA HEIGHTS,Q3,7,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,BULYEA HEIGHTS,Q3,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,BULYEA HEIGHTS,Q4,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,CAERNARVON,Q1,1,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2011,CAERNARVON,Q1,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CAERNARVON,Q1,3,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
2011,CAERNARVON,Q2,4,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,CAERNARVON,Q2,5,2.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
2011,CAERNARVON,Q2,6,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
2011,CAERNARVON,Q3,7,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,CAERNARVON,Q3,8,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,CAERNARVON,Q3,9,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0
2011,CAERNARVON,Q4,10,3.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
2011,CAERNARVON,Q4,11,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2011,CAERNARVON,Q4,12,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,CALDER,Q1,1,5.0,3.0,0.0,1.0,0.0,3.0,5.0,0.0
2011,CALDER,Q1,2,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2011,CALDER,Q1,3,6.0,1.0,0.0,1.0,1.0,2.0,4.0,1.0
2011,CALDER,Q2,4,3.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0
2011,CALDER,Q2,5,1.0,4.0,0.0,0.0,1.0,4.0,8.0,0.0
2011,CALDER,Q2,6,2.0,4.0,0.0,0.0,0.0,6.0,2.0,0.0
2011,CALDER,Q3,7,6.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0
2011,CALDER,Q3,8,2.0,2.0,0.0,2.0,1.0,5.0,7.0,0.0
2011,CALDER,Q3,9,2.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0
2011,CALDER,Q4,10,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
2011,CALDER,Q4,11,5.0,3.0,0.0,1.0,0.0,2.0,4.0,0.0
2011,CALDER,Q4,12,2.0,3.0,0.0,1.0,0.0,4.0,3.0,0.0
2011,CALGARY TRAIL NORTH,Q1,1,2.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,CALGARY TRAIL NORTH,Q1,2,2.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0
2011,CALGARY TRAIL NORTH,Q1,3,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2011,CALGARY TRAIL NORTH,Q2,4,0.0,3.0,0.0,1.0,0.0,5.0,3.0,0.0
2011,CALGARY TRAIL NORTH,Q2,5,1.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0
2011,CALGARY TRAIL NORTH,Q2,6,3.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
2011,CALGARY TRAIL NORTH,Q3,7,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0
2011,CALGARY TRAIL NORTH,Q3,8,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
2011,CALGARY TRAIL NORTH,Q3,9,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
2011,CALGARY TRAIL NORTH,Q4,10,1.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0
2011,CALGARY TRAIL NORTH,Q4,11,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2011,CALGARY TRAIL NORTH,Q4,12,5.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0
2011,CALGARY TRAIL SOUTH,Q1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,CALGARY TRAIL SOUTH,Q1,2,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,CALGARY TRAIL SOUTH,Q1,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,CALGARY TRAIL SOUTH,Q2,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2011,CALGARY TRAIL SOUTH,Q2,5,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2011,CALGARY TRAIL SOUTH,Q2,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,CALGARY TRAIL SOUTH,Q3,7,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2011,CALGARY TRAIL SOUTH,Q3,8,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
2011,CALGARY TRAIL SOUTH,Q3,9,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2011,CALGARY TRAIL SOUTH,Q4,10,0.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0
2011,CALGARY TRAIL SOUTH,Q4,11,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0
2011,CALGARY TRAIL SOUTH,Q4,12,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,CALLAGHAN,Q1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CALLAGHAN,Q2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,CALLAGHAN,Q2,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,CALLAGHAN,Q2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2011,CALLAGHAN,Q3,8,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CALLAGHAN,Q4,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,CALLINGWOOD NORTH,Q1,1,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0
2011,CALLINGWOOD NORTH,Q1,2,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
2011,CALLINGWOOD NORTH,Q1,3,2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.0
2011,CALLINGWOOD NORTH,Q2,4,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
2011,CALLINGWOOD NORTH,Q2,5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2011,CALLINGWOOD NORTH,Q2,6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2011,CALLINGWOOD NORTH,Q3,7,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2011,CALLINGWOOD NORTH,Q3,8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CALLINGWOOD NORTH,Q3,9,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0
2011,CALLINGWOOD NORTH,Q4,10,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
2011,CALLINGWOOD NORTH,Q4,11,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2011,CALLINGWOOD NORTH,Q4,12,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2011,CALLINGWOOD SOUTH,Q1,1,10.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0
2011,CALLINGWOOD SOUTH,Q1,2,3.0,7.0,0.0,1.0,1.0,1.0,2.0,0.0
2011,CALLINGWOOD SOUTH,Q1,3,5.0,5.0,0.0,1.0,0.0,6.0,5.0,0.0
2011,CALLINGWOOD SOUTH,Q2,4,3.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0
2011,CALLINGWOOD SOUTH,Q2,5,4.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0
2011,CALLINGWOOD SOUTH,Q2,6,4.0,2.0,0.0,3.0,1.0,0.0,2.0,0.0
2011,CALLINGWOOD SOUTH,Q3,7,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,CALLINGWOOD SOUTH,Q3,8,0.0,2.0,0.0,1.0,2.0,8.0,0.0,0.0
2011,CALLINGWOOD SOUTH,Q3,9,1.0,6.0,0.0,0.0,1.0,1.0,3.0,0.0
2011,CALLINGWOOD SOUTH,Q4,10,10.0,3.0,0.0,1.0,0.0,1.0,4.0,0.0
2011,CALLINGWOOD SOUTH,Q4,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,CALLINGWOOD SOUTH,Q4,12,4.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0
2011,CAMERON HEIGHTS,Q1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011,CAMERON HEIGHTS,Q1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
