Canadian Citizen,Month,Neighbourhood Name,Neighbourhood Number,No Response(Citizen),Non-Canadian Citizen,Quarter,Refugee,WARD,Year
0,8,RURAL WEST LEWIS FARMS,4480,0,0,3,0,Ward 1,2011
0,9,RURAL WEST LEWIS FARMS,4480,0,0,3,0,Ward 1,2011
0,10,RURAL WEST LEWIS FARMS,4480,0,0,4,0,Ward 1,2011
0,11,RURAL WEST LEWIS FARMS,4480,0,0,4,0,Ward 1,2011
0,12,RURAL WEST LEWIS FARMS,4480,0,0,4,0,Ward 1,2011
718,1,SECORD,4487,137,59,1,0,Ward 1,2011
718,2,SECORD,4487,137,59,1,0,Ward 1,2011
718,3,SECORD,4487,137,59,1,0,Ward 1,2011
718,4,SECORD,4487,137,59,2,0,Ward 1,2011
718,5,SECORD,4487,137,59,2,0,Ward 1,2011
718,6,SECORD,4487,137,59,2,0,Ward 1,2011
718,7,SECORD,4487,137,59,3,0,Ward 1,2011
718,8,SECORD,4487,137,59,3,0,Ward 1,2011
718,9,SECORD,4487,137,59,3,0,Ward 1,2011
718,10,SECORD,4487,137,59,4,0,Ward 1,2011
718,11,SECORD,4487,137,59,4,0,Ward 1,2011
718,12,SECORD,4487,137,59,4,0,Ward 1,2011
0,1,SHEFFIELD INDUSTRIAL,4490,0,0,1,0,Ward 1,2011
0,2,SHEFFIELD INDUSTRIAL,4490,0,0,1,0,Ward 1,2011
0,3,SHEFFIELD INDUSTRIAL,4490,0,0,1,0,Ward 1,2011
0,4,SHEFFIELD INDUSTRIAL,4490,0,0,2,0,Ward 1,2011
0,5,SHEFFIELD INDUSTRIAL,4490,0,0,2,0,Ward 1,2011
0,6,SHEFFIELD INDUSTRIAL,4490,0,0,2,0,Ward 1,2011
0,7,SHEFFIELD INDUSTRIAL,4490,0,0,3,0,Ward 1,2011
0,8,SHEFFIELD INDUSTRIAL,4490,0,0,3,0,Ward 1,2011
0,9,SHEFFIELD INDUSTRIAL,4490,0,0,3,0,Ward 1,2011
0,10,SHEFFIELD INDUSTRIAL,4490,0,0,4,0,Ward 1,2011
0,11,SHEFFIELD INDUSTRIAL,4490,0,0,4,0,Ward 1,2011
0,12,SHEFFIELD INDUSTRIAL,4490,0,0,4,0,Ward 1,2011
858,1,SHERWOOD,4500,316,80,1,0,Ward 1,2011
858,2,SHERWOOD,4500,316,80,1,0,Ward 1,2011
858,3,SHERWOOD,4500,316,80,1,0,Ward 1,2011
858,4,SHERWOOD,4500,316,80,2,0,Ward 1,2011
858,5,SHERWOOD,4500,316,80,2,0,Ward 1,2011
858,6,SHERWOOD,4500,316,80,2,0,Ward 1,2011
858,7,SHERWOOD,4500,316,80,3,0,Ward 1,2011
858,8,SHERWOOD,4500,316,80,3,0,Ward 1,2011
858,9,SHERWOOD,4500,316,80,3,0,Ward 1,2011
858,10,SHERWOOD,4500,316,80,4,0,Ward 1,2011
858,11,SHERWOOD,4500,316,80,4,0,Ward 1,2011
858,12,SHERWOOD,4500,316,80,4,0,Ward 1,2011
0,1,STEWART GREENS,4486,0,0,1,0,Ward 1,2011
0,2,STEWART GREENS,4486,0,0,1,0,Ward 1,2011
0,3,STEWART GREENS,4486,0,0,1,0,Ward 1,2011
0,4,STEWART GREENS,4486,0,0,2,0,Ward 1,2011
0,5,STEWART GREENS,4486,0,0,2,0,Ward 1,2011
0,6,STEWART GREENS,4486,0,0,2,0,Ward 1,2011
0,7,STEWART GREENS,4486,0,0,3,0,Ward 1,2011
0,8,STEWART GREENS,4486,0,0,3,0,Ward 1,2011
0,9,STEWART GREENS,4486,0,0,3,0,Ward 1,2011
0,10,STEWART GREENS,4486,0,0,4,0,Ward 1,2011
0,11,STEWART GREENS,4486,0,0,4,0,Ward 1,2011
0,12,STEWART GREENS,4486,0,0,4,0,Ward 1,2011
0,1,STONE INDUSTRIAL,4510,0,0,1,0,Ward 1,2011
0,2,STONE INDUSTRIAL,4510,0,0,1,0,Ward 1,2011
0,3,STONE INDUSTRIAL,4510,0,0,1,0,Ward 1,2011
0,4,STONE INDUSTRIAL,4510,0,0,2,0,Ward 1,2011
0,5,STONE INDUSTRIAL,4510,0,0,2,0,Ward 1,2011
0,6,STONE INDUSTRIAL,4510,0,0,2,0,Ward 1,2011
0,7,STONE INDUSTRIAL,4510,0,0,3,0,Ward 1,2011
0,8,STONE INDUSTRIAL,4510,0,0,3,0,Ward 1,2011
0,9,STONE INDUSTRIAL,4510,0,0,3,0,Ward 1,2011
0,10,STONE INDUSTRIAL,4510,0,0,4,0,Ward 1,2011
0,11,STONE INDUSTRIAL,4510,0,0,4,0,Ward 1,2011
0,12,STONE INDUSTRIAL,4510,0,0,4,0,Ward 1,2011
2433,1,SUDER GREENS,4730,160,218,1,0,Ward 1,2011
2433,2,SUDER GREENS,4730,160,218,1,0,Ward 1,2011
2433,3,SUDER GREENS,4730,160,218,1,0,Ward 1,2011
2433,4,SUDER GREENS,4730,160,218,2,0,Ward 1,2011
2433,5,SUDER GREENS,4730,160,218,2,0,Ward 1,2011
2433,6,SUDER GREENS,4730,160,218,2,0,Ward 1,2011
2433,7,SUDER GREENS,4730,160,218,3,0,Ward 1,2011
2433,8,SUDER GREENS,4730,160,218,3,0,Ward 1,2011
2433,9,SUDER GREENS,4730,160,218,3,0,Ward 1,2011
2433,10,SUDER GREENS,4730,160,218,4,0,Ward 1,2011
2433,11,SUDER GREENS,4730,160,218,4,0,Ward 1,2011
2433,12,SUDER GREENS,4730,160,218,4,0,Ward 1,2011
1620,1,SUMMERLEA,4520,258,180,1,0,Ward 1,2011
1620,2,SUMMERLEA,4520,258,180,1,0,Ward 1,2011
1620,3,SUMMERLEA,4520,258,180,1,0,Ward 1,2011
1620,4,SUMMERLEA,4520,258,180,2,0,Ward 1,2011
1620,5,SUMMERLEA,4520,258,180,2,0,Ward 1,2011
1620,6,SUMMERLEA,4520,258,180,2,0,Ward 1,2011
1620,7,SUMMERLEA,4520,258,180,3,0,Ward 1,2011
1620,8,SUMMERLEA,4520,258,180,3,0,Ward 1,2011
1620,9,SUMMERLEA,4520,258,180,3,0,Ward 1,2011
1620,10,SUMMERLEA,4520,258,180,4,0,Ward 1,2011
1620,11,SUMMERLEA,4520,258,180,4,0,Ward 1,2011
1620,12,SUMMERLEA,4520,258,180,4,0,Ward 1,2011
0,1,SUNWAPTA INDUSTRIAL,4530,0,0,1,0,Ward 1,2011
0,2,SUNWAPTA INDUSTRIAL,4530,0,0,1,0,Ward 1,2011
0,3,SUNWAPTA INDUSTRIAL,4530,0,0,1,0,Ward 1,2011
0,4,SUNWAPTA INDUSTRIAL,4530,0,0,2,0,Ward 1,2011
0,5,SUNWAPTA INDUSTRIAL,4530,0,0,2,0,Ward 1,2011
0,6,SUNWAPTA INDUSTRIAL,4530,0,0,2,0,Ward 1,2011
0,7,SUNWAPTA INDUSTRIAL,4530,0,0,3,0,Ward 1,2011
0,8,SUNWAPTA INDUSTRIAL,4530,0,0,3,0,Ward 1,2011
0,9,SUNWAPTA INDUSTRIAL,4530,0,0,3,0,Ward 1,2011
0,10,SUNWAPTA INDUSTRIAL,4530,0,0,4,0,Ward 1,2011
0,11,SUNWAPTA INDUSTRIAL,4530,0,0,4,0,Ward 1,2011
0,12,SUNWAPTA INDUSTRIAL,4530,0,0,4,0,Ward 1,2011
1714,1,TERRA LOSA,4540,316,158,1,0,Ward 1,2011
1714,2,TERRA LOSA,4540,316,158,1,0,Ward 1,2011
1714,3,TERRA LOSA,4540,316,158,1,0,Ward 1,2011
1714,4,TERRA LOSA,4540,316,158,2,0,Ward 1,2011
1714,5,TERRA LOSA,4540,316,158,2,0,Ward 1,2011
1714,6,TERRA LOSA,4540,316,158,2,0,Ward 1,2011
1714,7,TERRA LOSA,4540,316,158,3,0,Ward 1,2011
1714,8,TERRA LOSA,4540,316,158,3,0,Ward 1,2011
1714,9,TERRA LOSA,4540,316,158,3,0,Ward 1,2011
1714,10,TERRA LOSA,4540,316,158,4,0,Ward 1,2011
1714,11,TERRA LOSA,4540,316,158,4,0,Ward 1,2011
1714,12,TERRA LOSA,4540,316,158,4,0,Ward 1,2011
112,1,TRUMPETER AREA,4471,48,0,1,0,Ward 1,2011
112,2,TRUMPETER AREA,4471,48,0,1,0,Ward 1,2011
112,3,TRUMPETER AREA,4471,48,0,1,0,Ward 1,2011
112,4,TRUMPETER AREA,4471,48,0,2,0,Ward 1,2011
112,5,TRUMPETER AREA,4471,48,0,2,0,Ward 1,2011
112,6,TRUMPETER AREA,4471,48,0,2,0,Ward 1,2011
112,7,TRUMPETER AREA,4471,48,0,3,0,Ward 1,2011
112,8,TRUMPETER AREA,4471,48,0,3,0,Ward 1,2011
112,9,TRUMPETER AREA,4471,48,0,3,0,Ward 1,2011
112,10,TRUMPETER AREA,4471,48,0,4,0,Ward 1,2011
112,11,TRUMPETER AREA,4471,48,0,4,0,Ward 1,2011
112,12,TRUMPETER AREA,4471,48,0,4,0,Ward 1,2011
472,1,WEBBER GREENS,4740,5,72,1,0,Ward 1,2011
472,2,WEBBER GREENS,4740,5,72,1,0,Ward 1,2011
472,3,WEBBER GREENS,4740,5,72,1,0,Ward 1,2011
472,4,WEBBER GREENS,4740,5,72,2,0,Ward 1,2011
472,5,WEBBER GREENS,4740,5,72,2,0,Ward 1,2011
472,6,WEBBER GREENS,4740,5,72,2,0,Ward 1,2011
472,7,WEBBER GREENS,4740,5,72,3,0,Ward 1,2011
472,8,WEBBER GREENS,4740,5,72,3,0,Ward 1,2011
472,9,WEBBER GREENS,4740,5,72,3,0,Ward 1,2011
472,10,WEBBER GREENS,4740,5,72,4,0,Ward 1,2011
472,11,WEBBER GREENS,4740,5,72,4,0,Ward 1,2011
472,12,WEBBER GREENS,4740,5,72,4,0,Ward 1,2011
1969,1,WEST JASPER PLACE,4580,564,433,1,0,Ward 1,2011
1969,2,WEST JASPER PLACE,4580,564,433,1,0,Ward 1,2011
1969,3,WEST JASPER PLACE,4580,564,433,1,0,Ward 1,2011
1969,4,WEST JASPER PLACE,4580,564,433,2,0,Ward 1,2011
1969,5,WEST JASPER PLACE,4580,564,433,2,0,Ward 1,2011
1969,6,WEST JASPER PLACE,4580,564,433,2,0,Ward 1,2011
1969,7,WEST JASPER PLACE,4580,564,433,3,0,Ward 1,2011
1969,8,WEST JASPER PLACE,4580,564,433,3,0,Ward 1,2011
1969,9,WEST JASPER PLACE,4580,564,433,3,0,Ward 1,2011
1969,10,WEST JASPER PLACE,4580,564,433,4,0,Ward 1,2011
1969,11,WEST JASPER PLACE,4580,564,433,4,0,Ward 1,2011
1969,12,WEST JASPER PLACE,4580,564,433,4,0,Ward 1,2011
2283,1,WEST MEADOWLARK PARK,4590,696,357,1,0,Ward 1,2011
2283,2,WEST MEADOWLARK PARK,4590,696,357,1,0,Ward 1,2011
2283,3,WEST MEADOWLARK PARK,4590,696,357,1,0,Ward 1,2011
2283,4,WEST MEADOWLARK PARK,4590,696,357,2,0,Ward 1,2011
2283,5,WEST MEADOWLARK PARK,4590,696,357,2,0,Ward 1,2011
2283,6,WEST MEADOWLARK PARK,4590,696,357,2,0,Ward 1,2011
2283,7,WEST MEADOWLARK PARK,4590,696,357,3,0,Ward 1,2011
2283,8,WEST MEADOWLARK PARK,4590,696,357,3,0,Ward 1,2011
2283,9,WEST MEADOWLARK PARK,4590,696,357,3,0,Ward 1,2011
2283,10,WEST MEADOWLARK PARK,4590,696,357,4,0,Ward 1,2011
2283,11,WEST MEADOWLARK PARK,4590,696,357,4,0,Ward 1,2011
2283,12,WEST MEADOWLARK PARK,4590,696,357,4,0,Ward 1,2011
0,1,WEST SHEFFIELD INDUSTRIAL,4600,0,0,1,0,Ward 1,2011
0,2,WEST SHEFFIELD INDUSTRIAL,4600,0,0,1,0,Ward 1,2011
0,3,WEST SHEFFIELD INDUSTRIAL,4600,0,0,1,0,Ward 1,2011
0,4,WEST SHEFFIELD INDUSTRIAL,4600,0,0,2,0,Ward 1,2011
0,5,WEST SHEFFIELD INDUSTRIAL,4600,0,0,2,0,Ward 1,2011
0,6,WEST SHEFFIELD INDUSTRIAL,4600,0,0,2,0,Ward 1,2011
0,7,WEST SHEFFIELD INDUSTRIAL,4600,0,0,3,0,Ward 1,2011
0,8,WEST SHEFFIELD INDUSTRIAL,4600,0,0,3,0,Ward 1,2011
0,9,WEST SHEFFIELD INDUSTRIAL,4600,0,0,3,0,Ward 1,2011
0,10,WEST SHEFFIELD INDUSTRIAL,4600,0,0,4,0,Ward 1,2011
0,11,WEST SHEFFIELD INDUSTRIAL,4600,0,0,4,0,Ward 1,2011
0,12,WEST SHEFFIELD INDUSTRIAL,4600,0,0,4,0,Ward 1,2011
2085,1,WESTVIEW VILLAGE,4620,130,27,1,0,Ward 1,2011
2085,2,WESTVIEW VILLAGE,4620,130,27,1,0,Ward 1,2011
2085,3,WESTVIEW VILLAGE,4620,130,27,1,0,Ward 1,2011
2085,4,WESTVIEW VILLAGE,4620,130,27,2,0,Ward 1,2011
2085,5,WESTVIEW VILLAGE,4620,130,27,2,0,Ward 1,2011
2085,6,WESTVIEW VILLAGE,4620,130,27,2,0,Ward 1,2011
2085,7,WESTVIEW VILLAGE,4620,130,27,3,0,Ward 1,2011
2085,8,WESTVIEW VILLAGE,4620,130,27,3,0,Ward 1,2011
2085,9,WESTVIEW VILLAGE,4620,130,27,3,0,Ward 1,2011
2085,10,WESTVIEW VILLAGE,4620,130,27,4,0,Ward 1,2011
2085,11,WESTVIEW VILLAGE,4620,130,27,4,0,Ward 1,2011
2085,12,WESTVIEW VILLAGE,4620,130,27,4,0,Ward 1,2011
0,1,WHITE INDUSTRIAL,4630,0,0,1,0,Ward 1,2011
0,2,WHITE INDUSTRIAL,4630,0,0,1,0,Ward 1,2011
0,3,WHITE INDUSTRIAL,4630,0,0,1,0,Ward 1,2011
0,4,WHITE INDUSTRIAL,4630,0,0,2,0,Ward 1,2011
0,5,WHITE INDUSTRIAL,4630,0,0,2,0,Ward 1,2011
0,6,WHITE INDUSTRIAL,4630,0,0,2,0,Ward 1,2011
0,7,WHITE INDUSTRIAL,4630,0,0,3,0,Ward 1,2011
0,8,WHITE INDUSTRIAL,4630,0,0,3,0,Ward 1,2011
0,9,WHITE INDUSTRIAL,4630,0,0,3,0,Ward 1,2011
0,10,WHITE INDUSTRIAL,4630,0,0,4,0,Ward 1,2011
0,11,WHITE INDUSTRIAL,4630,0,0,4,0,Ward 1,2011
0,12,WHITE INDUSTRIAL,4630,0,0,4,0,Ward 1,2011
0,1,WILSON INDUSTRIAL,4640,0,0,1,0,Ward 1,2011
0,2,WILSON INDUSTRIAL,4640,0,0,1,0,Ward 1,2011
0,3,WILSON INDUSTRIAL,4640,0,0,1,0,Ward 1,2011
0,4,WILSON INDUSTRIAL,4640,0,0,2,0,Ward 1,2011
0,5,WILSON INDUSTRIAL,4640,0,0,2,0,Ward 1,2011
0,6,WILSON INDUSTRIAL,4640,0,0,2,0,Ward 1,2011
0,7,WILSON INDUSTRIAL,4640,0,0,3,0,Ward 1,2011
0,8,WILSON INDUSTRIAL,4640,0,0,3,0,Ward 1,2011
0,9,WILSON INDUSTRIAL,4640,0,0,3,0,Ward 1,2011
0,10,WILSON INDUSTRIAL,4640,0,0,4,0,Ward 1,2011
0,11,WILSON INDUSTRIAL,4640,0,0,4,0,Ward 1,2011
0,12,WILSON INDUSTRIAL,4640,0,0,4,0,Ward 1,2011
0,1,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,1,0,Ward 1,2011
0,2,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,1,0,Ward 1,2011
0,3,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,1,0,Ward 1,2011
0,4,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,2,0,Ward 1,2011
0,5,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,2,0,Ward 1,2011
0,6,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,2,0,Ward 1,2011
0,7,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,3,0,Ward 1,2011
0,8,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,3,0,Ward 1,2011
0,9,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,3,0,Ward 1,2011
0,10,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,4,0,Ward 1,2011
0,11,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,4,0,Ward 1,2011
0,12,WINTERBURN INDUSTRIAL AREA EAST,4650,0,0,4,0,Ward 1,2011
15,1,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,1,0,Ward 1,2011
15,2,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,1,0,Ward 1,2011
15,3,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,1,0,Ward 1,2011
15,4,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,2,0,Ward 1,2011
15,5,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,2,0,Ward 1,2011
15,6,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,2,0,Ward 1,2011
15,7,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,3,0,Ward 1,2011
15,8,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,3,0,Ward 1,2011
15,9,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,3,0,Ward 1,2011
15,10,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,4,0,Ward 1,2011
15,11,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,4,0,Ward 1,2011
15,12,WINTERBURN INDUSTRIAL AREA WEST,4670,147,1,4,0,Ward 1,2011
0,1,YOUNGSTOWN INDUSTRIAL,4660,0,0,1,0,Ward 1,2011
0,2,YOUNGSTOWN INDUSTRIAL,4660,0,0,1,0,Ward 1,2011
0,3,YOUNGSTOWN INDUSTRIAL,4660,0,0,1,0,Ward 1,2011
0,4,YOUNGSTOWN INDUSTRIAL,4660,0,0,2,0,Ward 1,2011
0,5,YOUNGSTOWN INDUSTRIAL,4660,0,0,2,0,Ward 1,2011
0,6,YOUNGSTOWN INDUSTRIAL,4660,0,0,2,0,Ward 1,2011
0,7,YOUNGSTOWN INDUSTRIAL,4660,0,0,3,0,Ward 1,2011
0,8,YOUNGSTOWN INDUSTRIAL,4660,0,0,3,0,Ward 1,2011
0,9,YOUNGSTOWN INDUSTRIAL,4660,0,0,3,0,Ward 1,2011
0,10,YOUNGSTOWN INDUSTRIAL,4660,0,0,4,0,Ward 1,2011
0,11,YOUNGSTOWN INDUSTRIAL,4660,0,0,4,0,Ward 1,2011
0,12,YOUNGSTOWN INDUSTRIAL,4660,0,0,4,0,Ward 1,2011
0,1,ALBANY,3460,0,0,1,0,Ward 2,2011
0,2,ALBANY,3460,0,0,1,0,Ward 2,2011
0,3,ALBANY,3460,0,0,1,0,Ward 2,2011
0,4,ALBANY,3460,0,0,2,0,Ward 2,2011
0,5,ALBANY,3460,0,0,2,0,Ward 2,2011
0,6,ALBANY,3460,0,0,2,0,Ward 2,2011
0,7,ALBANY,3460,0,0,3,0,Ward 2,2011
0,8,ALBANY,3460,0,0,3,0,Ward 2,2011
0,9,ALBANY,3460,0,0,3,0,Ward 2,2011
0,10,ALBANY,3460,0,0,4,0,Ward 2,2011
0,11,ALBANY,3460,0,0,4,0,Ward 2,2011
0,12,ALBANY,3460,0,0,4,0,Ward 2,2011
0,1,ANTHONY HENDAY MISTATIM,4015,0,0,1,0,Ward 2,2011
0,2,ANTHONY HENDAY MISTATIM,4015,0,0,1,0,Ward 2,2011
0,3,ANTHONY HENDAY MISTATIM,4015,0,0,1,0,Ward 2,2011
0,4,ANTHONY HENDAY MISTATIM,4015,0,0,2,0,Ward 2,2011
0,5,ANTHONY HENDAY MISTATIM,4015,0,0,2,0,Ward 2,2011
0,6,ANTHONY HENDAY MISTATIM,4015,0,0,2,0,Ward 2,2011
0,7,ANTHONY HENDAY MISTATIM,4015,0,0,3,0,Ward 2,2011
0,8,ANTHONY HENDAY MISTATIM,4015,0,0,3,0,Ward 2,2011
0,9,ANTHONY HENDAY MISTATIM,4015,0,0,3,0,Ward 2,2011
0,10,ANTHONY HENDAY MISTATIM,4015,0,0,4,0,Ward 2,2011
0,11,ANTHONY HENDAY MISTATIM,4015,0,0,4,0,Ward 2,2011
0,12,ANTHONY HENDAY MISTATIM,4015,0,0,4,0,Ward 2,2011
2767,1,ATHLONE,3010,211,138,1,0,Ward 2,2011
2767,2,ATHLONE,3010,211,138,1,0,Ward 2,2011
2767,3,ATHLONE,3010,211,138,1,0,Ward 2,2011
2767,4,ATHLONE,3010,211,138,2,0,Ward 2,2011
2767,5,ATHLONE,3010,211,138,2,0,Ward 2,2011
2767,6,ATHLONE,3010,211,138,2,0,Ward 2,2011
2767,7,ATHLONE,3010,211,138,3,0,Ward 2,2011
2767,8,ATHLONE,3010,211,138,3,0,Ward 2,2011
2767,9,ATHLONE,3010,211,138,3,0,Ward 2,2011
2767,10,ATHLONE,3010,211,138,4,0,Ward 2,2011
2767,11,ATHLONE,3010,211,138,4,0,Ward 2,2011
2767,12,ATHLONE,3010,211,138,4,0,Ward 2,2011
787,1,BARANOW,3020,254,96,1,0,Ward 2,2011
787,2,BARANOW,3020,254,96,1,0,Ward 2,2011
787,3,BARANOW,3020,254,96,1,0,Ward 2,2011
787,4,BARANOW,3020,254,96,2,0,Ward 2,2011
787,5,BARANOW,3020,254,96,2,0,Ward 2,2011
787,6,BARANOW,3020,254,96,2,0,Ward 2,2011
787,7,BARANOW,3020,254,96,3,0,Ward 2,2011
787,8,BARANOW,3020,254,96,3,0,Ward 2,2011
787,9,BARANOW,3020,254,96,3,0,Ward 2,2011
787,10,BARANOW,3020,254,96,4,0,Ward 2,2011
787,11,BARANOW,3020,254,96,4,0,Ward 2,2011
787,12,BARANOW,3020,254,96,4,0,Ward 2,2011
0,1,BONAVENTURE INDUSTRIAL,4050,0,0,1,0,Ward 2,2011
0,2,BONAVENTURE INDUSTRIAL,4050,0,0,1,0,Ward 2,2011
0,3,BONAVENTURE INDUSTRIAL,4050,0,0,1,0,Ward 2,2011
0,4,BONAVENTURE INDUSTRIAL,4050,0,0,2,0,Ward 2,2011
0,5,BONAVENTURE INDUSTRIAL,4050,0,0,2,0,Ward 2,2011
0,6,BONAVENTURE INDUSTRIAL,4050,0,0,2,0,Ward 2,2011
0,7,BONAVENTURE INDUSTRIAL,4050,0,0,3,0,Ward 2,2011
0,8,BONAVENTURE INDUSTRIAL,4050,0,0,3,0,Ward 2,2011
0,9,BONAVENTURE INDUSTRIAL,4050,0,0,3,0,Ward 2,2011
0,10,BONAVENTURE INDUSTRIAL,4050,0,0,4,0,Ward 2,2011
0,11,BONAVENTURE INDUSTRIAL,4050,0,0,4,0,Ward 2,2011
0,12,BONAVENTURE INDUSTRIAL,4050,0,0,4,0,Ward 2,2011
0,1,BROWN INDUSTRIAL,3050,0,0,1,0,Ward 2,2011
0,2,BROWN INDUSTRIAL,3050,0,0,1,0,Ward 2,2011
0,3,BROWN INDUSTRIAL,3050,0,0,1,0,Ward 2,2011
0,4,BROWN INDUSTRIAL,3050,0,0,2,0,Ward 2,2011
0,5,BROWN INDUSTRIAL,3050,0,0,2,0,Ward 2,2011
0,6,BROWN INDUSTRIAL,3050,0,0,2,0,Ward 2,2011
0,7,BROWN INDUSTRIAL,3050,0,0,3,0,Ward 2,2011
0,8,BROWN INDUSTRIAL,3050,0,0,3,0,Ward 2,2011
0,9,BROWN INDUSTRIAL,3050,0,0,3,0,Ward 2,2011
0,10,BROWN INDUSTRIAL,3050,0,0,4,0,Ward 2,2011
0,11,BROWN INDUSTRIAL,3050,0,0,4,0,Ward 2,2011
0,12,BROWN INDUSTRIAL,3050,0,0,4,0,Ward 2,2011
3714,1,CAERNARVON,3060,284,218,1,0,Ward 2,2011
3714,2,CAERNARVON,3060,284,218,1,0,Ward 2,2011
3714,3,CAERNARVON,3060,284,218,1,0,Ward 2,2011
3714,4,CAERNARVON,3060,284,218,2,0,Ward 2,2011
3714,5,CAERNARVON,3060,284,218,2,0,Ward 2,2011
3714,6,CAERNARVON,3060,284,218,2,0,Ward 2,2011
3714,7,CAERNARVON,3060,284,218,3,0,Ward 2,2011
3714,8,CAERNARVON,3060,284,218,3,0,Ward 2,2011
3714,9,CAERNARVON,3060,284,218,3,0,Ward 2,2011
3714,10,CAERNARVON,3060,284,218,4,0,Ward 2,2011
3714,11,CAERNARVON,3060,284,218,4,0,Ward 2,2011
3714,12,CAERNARVON,3060,284,218,4,0,Ward 2,2011
3494,1,CALDER,3070,345,220,1,0,Ward 2,2011
3494,2,CALDER,3070,345,220,1,0,Ward 2,2011
3494,3,CALDER,3070,345,220,1,0,Ward 2,2011
3494,4,CALDER,3070,345,220,2,0,Ward 2,2011
3494,5,CALDER,3070,345,220,2,0,Ward 2,2011
3494,6,CALDER,3070,345,220,2,0,Ward 2,2011
3494,7,CALDER,3070,345,220,3,0,Ward 2,2011
3494,8,CALDER,3070,345,220,3,0,Ward 2,2011
3494,9,CALDER,3070,345,220,3,0,Ward 2,2011
3494,10,CALDER,3070,345,220,4,0,Ward 2,2011
3494,11,CALDER,3070,345,220,4,0,Ward 2,2011
3494,12,CALDER,3070,345,220,4,0,Ward 2,2011
3297,1,CARLISLE,3090,296,255,1,0,Ward 2,2011
3297,2,CARLISLE,3090,296,255,1,0,Ward 2,2011
3297,3,CARLISLE,3090,296,255,1,0,Ward 2,2011
3297,4,CARLISLE,3090,296,255,2,0,Ward 2,2011
3297,5,CARLISLE,3090,296,255,2,0,Ward 2,2011
3297,6,CARLISLE,3090,296,255,2,0,Ward 2,2011
3297,7,CARLISLE,3090,296,255,3,0,Ward 2,2011
3297,8,CARLISLE,3090,296,255,3,0,Ward 2,2011
3297,9,CARLISLE,3090,296,255,3,0,Ward 2,2011
3297,10,CARLISLE,3090,296,255,4,0,Ward 2,2011
3297,11,CARLISLE,3090,296,255,4,0,Ward 2,2011
3297,12,CARLISLE,3090,296,255,4,0,Ward 2,2011
2497,1,CARLTON,3470,74,166,1,0,Ward 2,2011
2497,2,CARLTON,3470,74,166,1,0,Ward 2,2011
2497,3,CARLTON,3470,74,166,1,0,Ward 2,2011
2497,4,CARLTON,3470,74,166,2,0,Ward 2,2011
2497,5,CARLTON,3470,74,166,2,0,Ward 2,2011
2497,6,CARLTON,3470,74,166,2,0,Ward 2,2011
2497,7,CARLTON,3470,74,166,3,0,Ward 2,2011
2497,8,CARLTON,3470,74,166,3,0,Ward 2,2011
2497,9,CARLTON,3470,74,166,3,0,Ward 2,2011
2497,10,CARLTON,3470,74,166,4,0,Ward 2,2011
2497,11,CARLTON,3470,74,166,4,0,Ward 2,2011
2497,12,CARLTON,3470,74,166,4,0,Ward 2,2011
5663,1,CUMBERLAND,3150,442,314,1,0,Ward 2,2011
5663,2,CUMBERLAND,3150,442,314,1,0,Ward 2,2011
5663,3,CUMBERLAND,3150,442,314,1,0,Ward 2,2011
5663,4,CUMBERLAND,3150,442,314,2,0,Ward 2,2011
5663,5,CUMBERLAND,3150,442,314,2,0,Ward 2,2011
5663,6,CUMBERLAND,3150,442,314,2,0,Ward 2,2011
5663,7,CUMBERLAND,3150,442,314,3,0,Ward 2,2011
5663,8,CUMBERLAND,3150,442,314,3,0,Ward 2,2011
5663,9,CUMBERLAND,3150,442,314,3,0,Ward 2,2011
5663,10,CUMBERLAND,3150,442,314,4,0,Ward 2,2011
5663,11,CUMBERLAND,3150,442,314,4,0,Ward 2,2011
5663,12,CUMBERLAND,3150,442,314,4,0,Ward 2,2011
0,1,DOMINION INDUSTRIAL,3160,0,0,1,0,Ward 2,2011
0,2,DOMINION INDUSTRIAL,3160,0,0,1,0,Ward 2,2011
