WARD,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 8,6630,RIVER VALLEY RIVERSIDE,37,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,38,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,39,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,40,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,41,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,42,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,43,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,44,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,45,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,46,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,47,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,48,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,49,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,50,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,51,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,52,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,53,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,54,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,55,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,56,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,57,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,58,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,59,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,60,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,61,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,62,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,63,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,64,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,65,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,66,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,67,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,68,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,69,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,70,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,71,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,72,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,73,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,74,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,75,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,76,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,77,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,78,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,79,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,80,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,81,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,82,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,83,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,84,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,85+,0,0
Ward 8,6630,RIVER VALLEY RIVERSIDE,No Response,0,0
Ward 8,6710,STRATHEARN,0,21,17
Ward 8,6710,STRATHEARN,1,19,12
Ward 8,6710,STRATHEARN,2,14,14
Ward 8,6710,STRATHEARN,3,6,18
Ward 8,6710,STRATHEARN,4,18,6
Ward 8,6710,STRATHEARN,5,8,13
Ward 8,6710,STRATHEARN,6,8,9
Ward 8,6710,STRATHEARN,7,14,10
Ward 8,6710,STRATHEARN,8,13,8
Ward 8,6710,STRATHEARN,9,6,4
Ward 8,6710,STRATHEARN,10,7,2
Ward 8,6710,STRATHEARN,11,1,8
Ward 8,6710,STRATHEARN,12,3,5
Ward 8,6710,STRATHEARN,13,8,7
Ward 8,6710,STRATHEARN,14,2,8
Ward 8,6710,STRATHEARN,15,8,10
Ward 8,6710,STRATHEARN,16,10,3
Ward 8,6710,STRATHEARN,17,8,13
Ward 8,6710,STRATHEARN,18,11,9
Ward 8,6710,STRATHEARN,19,6,11
Ward 8,6710,STRATHEARN,20,21,16
Ward 8,6710,STRATHEARN,21,17,19
Ward 8,6710,STRATHEARN,22,26,15
Ward 8,6710,STRATHEARN,23,18,20
Ward 8,6710,STRATHEARN,24,26,27
Ward 8,6710,STRATHEARN,25,21,15
Ward 8,6710,STRATHEARN,26,22,17
Ward 8,6710,STRATHEARN,27,28,20
Ward 8,6710,STRATHEARN,28,23,24
Ward 8,6710,STRATHEARN,29,28,24
Ward 8,6710,STRATHEARN,30,16,26
Ward 8,6710,STRATHEARN,31,21,24
Ward 8,6710,STRATHEARN,32,22,20
Ward 8,6710,STRATHEARN,33,13,19
Ward 8,6710,STRATHEARN,34,18,28
Ward 8,6710,STRATHEARN,35,17,16
Ward 8,6710,STRATHEARN,36,13,14
Ward 8,6710,STRATHEARN,37,15,16
Ward 8,6710,STRATHEARN,38,12,21
Ward 8,6710,STRATHEARN,39,11,16
Ward 8,6710,STRATHEARN,40,21,9
Ward 8,6710,STRATHEARN,41,10,18
Ward 8,6710,STRATHEARN,42,15,17
Ward 8,6710,STRATHEARN,43,13,15
Ward 8,6710,STRATHEARN,44,7,15
Ward 8,6710,STRATHEARN,45,8,12
Ward 8,6710,STRATHEARN,46,7,11
Ward 8,6710,STRATHEARN,47,16,12
Ward 8,6710,STRATHEARN,48,8,18
Ward 8,6710,STRATHEARN,49,17,12
Ward 8,6710,STRATHEARN,50,24,16
Ward 8,6710,STRATHEARN,51,11,9
Ward 8,6710,STRATHEARN,52,15,13
Ward 8,6710,STRATHEARN,53,14,20
Ward 8,6710,STRATHEARN,54,20,17
Ward 8,6710,STRATHEARN,55,20,18
Ward 8,6710,STRATHEARN,56,17,24
Ward 8,6710,STRATHEARN,57,12,13
Ward 8,6710,STRATHEARN,58,9,17
Ward 8,6710,STRATHEARN,59,21,17
Ward 8,6710,STRATHEARN,60,14,23
Ward 8,6710,STRATHEARN,61,15,11
Ward 8,6710,STRATHEARN,62,13,7
Ward 8,6710,STRATHEARN,63,11,13
Ward 8,6710,STRATHEARN,64,9,11
Ward 8,6710,STRATHEARN,65,15,17
Ward 8,6710,STRATHEARN,66,15,15
Ward 8,6710,STRATHEARN,67,13,20
Ward 8,6710,STRATHEARN,68,14,7
Ward 8,6710,STRATHEARN,69,13,11
Ward 8,6710,STRATHEARN,70,13,15
Ward 8,6710,STRATHEARN,71,14,8
Ward 8,6710,STRATHEARN,72,12,4
Ward 8,6710,STRATHEARN,73,14,11
Ward 8,6710,STRATHEARN,74,13,5
Ward 8,6710,STRATHEARN,75,10,12
Ward 8,6710,STRATHEARN,76,13,7
Ward 8,6710,STRATHEARN,77,15,3
Ward 8,6710,STRATHEARN,78,13,9
Ward 8,6710,STRATHEARN,79,9,5
Ward 8,6710,STRATHEARN,80,8,4
Ward 8,6710,STRATHEARN,81,3,3
Ward 8,6710,STRATHEARN,82,5,5
Ward 8,6710,STRATHEARN,83,9,4
Ward 8,6710,STRATHEARN,84,4,6
Ward 8,6710,STRATHEARN,85+,58,30
Ward 8,6710,STRATHEARN,No Response,135,158
Ward 8,6730,TERRACE HEIGHTS,0,7,13
Ward 8,6730,TERRACE HEIGHTS,1,13,9
Ward 8,6730,TERRACE HEIGHTS,2,5,14
Ward 8,6730,TERRACE HEIGHTS,3,4,9
Ward 8,6730,TERRACE HEIGHTS,4,10,8
Ward 8,6730,TERRACE HEIGHTS,5,6,9
Ward 8,6730,TERRACE HEIGHTS,6,10,3
Ward 8,6730,TERRACE HEIGHTS,7,10,10
Ward 8,6730,TERRACE HEIGHTS,8,4,7
Ward 8,6730,TERRACE HEIGHTS,9,9,6
Ward 8,6730,TERRACE HEIGHTS,10,4,5
Ward 8,6730,TERRACE HEIGHTS,11,5,8
Ward 8,6730,TERRACE HEIGHTS,12,9,8
Ward 8,6730,TERRACE HEIGHTS,13,5,6
Ward 8,6730,TERRACE HEIGHTS,14,7,8
Ward 8,6730,TERRACE HEIGHTS,15,7,6
Ward 8,6730,TERRACE HEIGHTS,16,9,11
Ward 8,6730,TERRACE HEIGHTS,17,7,8
Ward 8,6730,TERRACE HEIGHTS,18,9,8
Ward 8,6730,TERRACE HEIGHTS,19,13,10
Ward 8,6730,TERRACE HEIGHTS,20,8,9
Ward 8,6730,TERRACE HEIGHTS,21,10,12
Ward 8,6730,TERRACE HEIGHTS,22,8,13
Ward 8,6730,TERRACE HEIGHTS,23,13,13
Ward 8,6730,TERRACE HEIGHTS,24,12,15
Ward 8,6730,TERRACE HEIGHTS,25,16,16
Ward 8,6730,TERRACE HEIGHTS,26,15,15
Ward 8,6730,TERRACE HEIGHTS,27,8,15
Ward 8,6730,TERRACE HEIGHTS,28,12,22
Ward 8,6730,TERRACE HEIGHTS,29,18,17
Ward 8,6730,TERRACE HEIGHTS,30,11,17
Ward 8,6730,TERRACE HEIGHTS,31,14,10
Ward 8,6730,TERRACE HEIGHTS,32,13,12
Ward 8,6730,TERRACE HEIGHTS,33,13,21
Ward 8,6730,TERRACE HEIGHTS,34,17,20
Ward 8,6730,TERRACE HEIGHTS,35,14,10
Ward 8,6730,TERRACE HEIGHTS,36,15,8
Ward 8,6730,TERRACE HEIGHTS,37,12,16
Ward 8,6730,TERRACE HEIGHTS,38,7,14
Ward 8,6730,TERRACE HEIGHTS,39,12,17
Ward 8,6730,TERRACE HEIGHTS,40,7,16
Ward 8,6730,TERRACE HEIGHTS,41,10,11
Ward 8,6730,TERRACE HEIGHTS,42,9,12
Ward 8,6730,TERRACE HEIGHTS,43,7,14
Ward 8,6730,TERRACE HEIGHTS,44,24,21
Ward 8,6730,TERRACE HEIGHTS,45,15,22
Ward 8,6730,TERRACE HEIGHTS,46,20,11
Ward 8,6730,TERRACE HEIGHTS,47,13,18
Ward 8,6730,TERRACE HEIGHTS,48,16,16
Ward 8,6730,TERRACE HEIGHTS,49,15,17
Ward 8,6730,TERRACE HEIGHTS,50,11,18
Ward 8,6730,TERRACE HEIGHTS,51,16,14
Ward 8,6730,TERRACE HEIGHTS,52,13,27
Ward 8,6730,TERRACE HEIGHTS,53,17,16
Ward 8,6730,TERRACE HEIGHTS,54,13,16
Ward 8,6730,TERRACE HEIGHTS,55,21,20
Ward 8,6730,TERRACE HEIGHTS,56,13,12
Ward 8,6730,TERRACE HEIGHTS,57,8,18
Ward 8,6730,TERRACE HEIGHTS,58,14,18
Ward 8,6730,TERRACE HEIGHTS,59,16,17
Ward 8,6730,TERRACE HEIGHTS,60,14,19
Ward 8,6730,TERRACE HEIGHTS,61,16,10
Ward 8,6730,TERRACE HEIGHTS,62,9,10
Ward 8,6730,TERRACE HEIGHTS,63,8,11
Ward 8,6730,TERRACE HEIGHTS,64,4,12
Ward 8,6730,TERRACE HEIGHTS,65,5,7
Ward 8,6730,TERRACE HEIGHTS,66,6,6
Ward 8,6730,TERRACE HEIGHTS,67,10,5
Ward 8,6730,TERRACE HEIGHTS,68,10,3
Ward 8,6730,TERRACE HEIGHTS,69,5,7
Ward 8,6730,TERRACE HEIGHTS,70,5,3
Ward 8,6730,TERRACE HEIGHTS,71,9,3
Ward 8,6730,TERRACE HEIGHTS,72,7,8
Ward 8,6730,TERRACE HEIGHTS,73,11,5
Ward 8,6730,TERRACE HEIGHTS,74,13,4
Ward 8,6730,TERRACE HEIGHTS,75,11,11
Ward 8,6730,TERRACE HEIGHTS,76,8,4
Ward 8,6730,TERRACE HEIGHTS,77,9,7
Ward 8,6730,TERRACE HEIGHTS,78,10,11
Ward 8,6730,TERRACE HEIGHTS,79,16,9
Ward 8,6730,TERRACE HEIGHTS,80,13,12
Ward 8,6730,TERRACE HEIGHTS,81,5,8
Ward 8,6730,TERRACE HEIGHTS,82,8,3
Ward 8,6730,TERRACE HEIGHTS,83,7,9
Ward 8,6730,TERRACE HEIGHTS,84,12,3
Ward 8,6730,TERRACE HEIGHTS,85+,50,34
Ward 8,6730,TERRACE HEIGHTS,No Response,144,106
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,0,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,1,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,2,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,3,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,4,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,5,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,6,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,7,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,8,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,9,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,10,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,11,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,12,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,13,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,14,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,15,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,16,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,17,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,18,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,19,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,20,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,21,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,22,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,23,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,24,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,25,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,26,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,27,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,28,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,29,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,30,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,31,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,32,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,33,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,34,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,35,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,36,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,37,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,38,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,39,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,40,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,41,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,42,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,43,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,44,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,45,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,46,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,47,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,48,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,49,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,50,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,51,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,52,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,53,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,54,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,55,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,56,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,57,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,58,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,59,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,60,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,61,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,62,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,63,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,64,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,65,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,66,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,67,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,68,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,69,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,70,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,71,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,72,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,73,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,74,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,75,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,76,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,77,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,78,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,79,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,80,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,81,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,82,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,83,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,84,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,85+,0,0
Ward 9,4013,ANTHONY HENDAY TERWILLEGAR,No Response,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,0,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,1,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,2,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,3,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,4,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,5,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,6,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,7,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,8,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,9,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,10,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,11,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,12,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,13,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,14,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,15,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,16,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,17,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,18,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,19,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,20,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,21,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,22,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,23,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,24,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,25,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,26,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,27,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,28,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,29,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,30,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,31,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,32,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,33,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,34,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,35,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,36,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,37,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,38,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,39,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,40,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,41,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,42,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,43,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,44,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,45,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,46,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,47,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,48,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,49,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,50,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,51,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,52,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,53,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,54,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,55,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,56,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,57,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,58,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,59,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,60,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,61,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,62,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,63,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,64,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,65,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,66,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,67,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,68,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,69,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,70,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,71,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,72,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,73,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,74,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,75,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,76,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,77,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,78,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,79,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,80,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,81,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,82,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,83,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,84,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,85+,0,0
Ward 9,4014,ANTHONY HENDAY SOUTH,No Response,0,0
Ward 9,5080,BRANDER GARDENS,0,14,8
Ward 9,5080,BRANDER GARDENS,1,13,10
Ward 9,5080,BRANDER GARDENS,2,14,10
Ward 9,5080,BRANDER GARDENS,3,10,18
Ward 9,5080,BRANDER GARDENS,4,10,15
Ward 9,5080,BRANDER GARDENS,5,18,15
Ward 9,5080,BRANDER GARDENS,6,9,17
Ward 9,5080,BRANDER GARDENS,7,10,16
Ward 9,5080,BRANDER GARDENS,8,13,14
Ward 9,5080,BRANDER GARDENS,9,14,13
Ward 9,5080,BRANDER GARDENS,10,15,14
Ward 9,5080,BRANDER GARDENS,11,8,14
Ward 9,5080,BRANDER GARDENS,12,16,11
Ward 9,5080,BRANDER GARDENS,13,9,9
Ward 9,5080,BRANDER GARDENS,14,8,12
Ward 9,5080,BRANDER GARDENS,15,13,13
Ward 9,5080,BRANDER GARDENS,16,9,10
Ward 9,5080,BRANDER GARDENS,17,16,8
Ward 9,5080,BRANDER GARDENS,18,16,14
Ward 9,5080,BRANDER GARDENS,19,11,11
Ward 9,5080,BRANDER GARDENS,20,8,11
Ward 9,5080,BRANDER GARDENS,21,15,15
Ward 9,5080,BRANDER GARDENS,22,14,10
Ward 9,5080,BRANDER GARDENS,23,17,22
Ward 9,5080,BRANDER GARDENS,24,19,19
Ward 9,5080,BRANDER GARDENS,25,16,14
Ward 9,5080,BRANDER GARDENS,26,20,9
Ward 9,5080,BRANDER GARDENS,27,13,13
Ward 9,5080,BRANDER GARDENS,28,16,16
Ward 9,5080,BRANDER GARDENS,29,12,10
Ward 9,5080,BRANDER GARDENS,30,17,16
Ward 9,5080,BRANDER GARDENS,31,12,12
Ward 9,5080,BRANDER GARDENS,32,15,17
Ward 9,5080,BRANDER GARDENS,33,15,15
Ward 9,5080,BRANDER GARDENS,34,17,10
Ward 9,5080,BRANDER GARDENS,35,16,8
Ward 9,5080,BRANDER GARDENS,36,16,14
Ward 9,5080,BRANDER GARDENS,37,12,11
Ward 9,5080,BRANDER GARDENS,38,10,10
Ward 9,5080,BRANDER GARDENS,39,16,20
Ward 9,5080,BRANDER GARDENS,40,9,10
Ward 9,5080,BRANDER GARDENS,41,15,11
Ward 9,5080,BRANDER GARDENS,42,8,13
Ward 9,5080,BRANDER GARDENS,43,17,14
Ward 9,5080,BRANDER GARDENS,44,14,20
Ward 9,5080,BRANDER GARDENS,45,6,19
Ward 9,5080,BRANDER GARDENS,46,15,3
Ward 9,5080,BRANDER GARDENS,47,11,10
Ward 9,5080,BRANDER GARDENS,48,9,10
Ward 9,5080,BRANDER GARDENS,49,17,6
Ward 9,5080,BRANDER GARDENS,50,11,10
Ward 9,5080,BRANDER GARDENS,51,17,19
Ward 9,5080,BRANDER GARDENS,52,14,15
Ward 9,5080,BRANDER GARDENS,53,16,17
Ward 9,5080,BRANDER GARDENS,54,22,8
Ward 9,5080,BRANDER GARDENS,55,18,13
Ward 9,5080,BRANDER GARDENS,56,19,12
Ward 9,5080,BRANDER GARDENS,57,20,14
Ward 9,5080,BRANDER GARDENS,58,14,16
Ward 9,5080,BRANDER GARDENS,59,16,11
Ward 9,5080,BRANDER GARDENS,60,18,10
Ward 9,5080,BRANDER GARDENS,61,18,17
Ward 9,5080,BRANDER GARDENS,62,13,9
Ward 9,5080,BRANDER GARDENS,63,7,12
Ward 9,5080,BRANDER GARDENS,64,9,10
Ward 9,5080,BRANDER GARDENS,65,16,5
Ward 9,5080,BRANDER GARDENS,66,14,5
Ward 9,5080,BRANDER GARDENS,67,15,8
Ward 9,5080,BRANDER GARDENS,68,10,8
Ward 9,5080,BRANDER GARDENS,69,13,9
Ward 9,5080,BRANDER GARDENS,70,8,5
Ward 9,5080,BRANDER GARDENS,71,13,6
Ward 9,5080,BRANDER GARDENS,72,7,8
Ward 9,5080,BRANDER GARDENS,73,12,4
