Ward,NEIGHBOURHOOD_NUMBER,NEIGHBOURHOOD_NAME,AGE,FEMALE,MALE
Ward 5,4420,QUESNELL HEIGHTS,44,0,2
Ward 5,4420,QUESNELL HEIGHTS,45,2,1
Ward 5,4420,QUESNELL HEIGHTS,46,1,2
Ward 5,4420,QUESNELL HEIGHTS,47,0,4
Ward 5,4420,QUESNELL HEIGHTS,48,3,2
Ward 5,4420,QUESNELL HEIGHTS,49,4,2
Ward 5,4420,QUESNELL HEIGHTS,50,1,2
Ward 5,4420,QUESNELL HEIGHTS,51,0,4
Ward 5,4420,QUESNELL HEIGHTS,52,3,1
Ward 5,4420,QUESNELL HEIGHTS,53,2,1
Ward 5,4420,QUESNELL HEIGHTS,54,3,2
Ward 5,4420,QUESNELL HEIGHTS,55,4,2
Ward 5,4420,QUESNELL HEIGHTS,56,5,3
Ward 5,4420,QUESNELL HEIGHTS,57,1,2
Ward 5,4420,QUESNELL HEIGHTS,58,3,3
Ward 5,4420,QUESNELL HEIGHTS,59,5,2
Ward 5,4420,QUESNELL HEIGHTS,60,1,5
Ward 5,4420,QUESNELL HEIGHTS,61,0,3
Ward 5,4420,QUESNELL HEIGHTS,62,2,1
Ward 5,4420,QUESNELL HEIGHTS,63,4,3
Ward 5,4420,QUESNELL HEIGHTS,64,3,2
Ward 5,4420,QUESNELL HEIGHTS,65,1,2
Ward 5,4420,QUESNELL HEIGHTS,66,0,2
Ward 5,4420,QUESNELL HEIGHTS,67,1,0
Ward 5,4420,QUESNELL HEIGHTS,68,1,2
Ward 5,4420,QUESNELL HEIGHTS,69,1,2
Ward 5,4420,QUESNELL HEIGHTS,70,1,0
Ward 5,4420,QUESNELL HEIGHTS,71,2,1
Ward 5,4420,QUESNELL HEIGHTS,72,0,1
Ward 5,4420,QUESNELL HEIGHTS,73,1,1
Ward 5,4420,QUESNELL HEIGHTS,74,2,0
Ward 5,4420,QUESNELL HEIGHTS,75,2,1
Ward 5,4420,QUESNELL HEIGHTS,76,0,2
Ward 5,4420,QUESNELL HEIGHTS,77,0,1
Ward 5,4420,QUESNELL HEIGHTS,78,1,1
Ward 5,4420,QUESNELL HEIGHTS,79,0,0
Ward 5,4420,QUESNELL HEIGHTS,80,1,1
Ward 5,4420,QUESNELL HEIGHTS,81,0,1
Ward 5,4420,QUESNELL HEIGHTS,82,0,2
Ward 5,4420,QUESNELL HEIGHTS,83,1,0
Ward 5,4420,QUESNELL HEIGHTS,84,0,1
Ward 5,4420,QUESNELL HEIGHTS,85+,2,0
Ward 5,4420,QUESNELL HEIGHTS,No Response,45,44
Ward 5,4430,RIO TERRACE,0,3,3
Ward 5,4430,RIO TERRACE,1,6,10
Ward 5,4430,RIO TERRACE,2,4,9
Ward 5,4430,RIO TERRACE,3,3,9
Ward 5,4430,RIO TERRACE,4,7,6
Ward 5,4430,RIO TERRACE,5,7,11
Ward 5,4430,RIO TERRACE,6,7,6
Ward 5,4430,RIO TERRACE,7,3,11
Ward 5,4430,RIO TERRACE,8,6,13
Ward 5,4430,RIO TERRACE,9,6,11
Ward 5,4430,RIO TERRACE,10,6,12
Ward 5,4430,RIO TERRACE,11,3,8
Ward 5,4430,RIO TERRACE,12,3,9
Ward 5,4430,RIO TERRACE,13,5,10
Ward 5,4430,RIO TERRACE,14,10,6
Ward 5,4430,RIO TERRACE,15,6,7
Ward 5,4430,RIO TERRACE,16,6,10
Ward 5,4430,RIO TERRACE,17,8,5
Ward 5,4430,RIO TERRACE,18,9,16
Ward 5,4430,RIO TERRACE,19,6,7
Ward 5,4430,RIO TERRACE,20,2,6
Ward 5,4430,RIO TERRACE,21,10,7
Ward 5,4430,RIO TERRACE,22,9,10
Ward 5,4430,RIO TERRACE,23,8,4
Ward 5,4430,RIO TERRACE,24,4,7
Ward 5,4430,RIO TERRACE,25,3,4
Ward 5,4430,RIO TERRACE,26,1,7
Ward 5,4430,RIO TERRACE,27,4,3
Ward 5,4430,RIO TERRACE,28,4,4
Ward 5,4430,RIO TERRACE,29,3,4
Ward 5,4430,RIO TERRACE,30,3,6
Ward 5,4430,RIO TERRACE,31,4,4
Ward 5,4430,RIO TERRACE,32,4,3
Ward 5,4430,RIO TERRACE,33,7,4
Ward 5,4430,RIO TERRACE,34,4,6
Ward 5,4430,RIO TERRACE,35,8,5
Ward 5,4430,RIO TERRACE,36,5,10
Ward 5,4430,RIO TERRACE,37,7,2
Ward 5,4430,RIO TERRACE,38,13,8
Ward 5,4430,RIO TERRACE,39,5,4
Ward 5,4430,RIO TERRACE,40,11,10
Ward 5,4430,RIO TERRACE,41,3,5
Ward 5,4430,RIO TERRACE,42,8,8
Ward 5,4430,RIO TERRACE,43,12,8
Ward 5,4430,RIO TERRACE,44,5,13
Ward 5,4430,RIO TERRACE,45,10,12
Ward 5,4430,RIO TERRACE,46,11,10
Ward 5,4430,RIO TERRACE,47,5,7
Ward 5,4430,RIO TERRACE,48,10,16
Ward 5,4430,RIO TERRACE,49,12,7
Ward 5,4430,RIO TERRACE,50,9,8
Ward 5,4430,RIO TERRACE,51,10,8
Ward 5,4430,RIO TERRACE,52,12,11
Ward 5,4430,RIO TERRACE,53,10,11
Ward 5,4430,RIO TERRACE,54,12,11
Ward 5,4430,RIO TERRACE,55,7,15
Ward 5,4430,RIO TERRACE,56,9,13
Ward 5,4430,RIO TERRACE,57,11,11
Ward 5,4430,RIO TERRACE,58,12,6
Ward 5,4430,RIO TERRACE,59,5,9
Ward 5,4430,RIO TERRACE,60,10,4
Ward 5,4430,RIO TERRACE,61,8,7
Ward 5,4430,RIO TERRACE,62,10,8
Ward 5,4430,RIO TERRACE,63,9,3
Ward 5,4430,RIO TERRACE,64,8,8
Ward 5,4430,RIO TERRACE,65,8,10
Ward 5,4430,RIO TERRACE,66,4,7
Ward 5,4430,RIO TERRACE,67,5,2
Ward 5,4430,RIO TERRACE,68,9,8
Ward 5,4430,RIO TERRACE,69,3,3
Ward 5,4430,RIO TERRACE,70,4,5
Ward 5,4430,RIO TERRACE,71,5,4
Ward 5,4430,RIO TERRACE,72,2,2
Ward 5,4430,RIO TERRACE,73,6,1
Ward 5,4430,RIO TERRACE,74,10,5
Ward 5,4430,RIO TERRACE,75,5,4
Ward 5,4430,RIO TERRACE,76,5,9
Ward 5,4430,RIO TERRACE,77,6,4
Ward 5,4430,RIO TERRACE,78,5,2
Ward 5,4430,RIO TERRACE,79,3,5
Ward 5,4430,RIO TERRACE,80,6,7
Ward 5,4430,RIO TERRACE,81,4,8
Ward 5,4430,RIO TERRACE,82,3,3
Ward 5,4430,RIO TERRACE,83,9,2
Ward 5,4430,RIO TERRACE,84,2,6
Ward 5,4430,RIO TERRACE,85+,10,10
Ward 5,4430,RIO TERRACE,No Response,61,56
Ward 5,4440,RIVER VALLEY LESSARD NORTH,0,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,1,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,2,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,3,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,4,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,5,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,6,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,7,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,8,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,9,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,10,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,11,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,12,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,13,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,14,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,15,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,16,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,17,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,18,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,19,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,20,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,21,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,22,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,23,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,24,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,25,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,26,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,27,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,28,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,29,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,30,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,31,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,32,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,33,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,34,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,35,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,36,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,37,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,38,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,39,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,40,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,41,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,42,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,43,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,44,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,45,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,46,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,47,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,48,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,49,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,50,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,51,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,52,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,53,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,54,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,55,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,56,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,57,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,58,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,59,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,60,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,61,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,62,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,63,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,64,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,65,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,66,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,67,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,68,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,69,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,70,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,71,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,72,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,73,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,74,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,75,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,76,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,77,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,78,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,79,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,80,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,81,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,82,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,83,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,84,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,85+,0,0
Ward 5,4440,RIVER VALLEY LESSARD NORTH,No Response,0,0
Ward 5,4451,RIVER VALLEY OLESKIW,0,0,0
Ward 5,4451,RIVER VALLEY OLESKIW,1,0,0
Ward 5,4451,RIVER VALLEY OLESKIW,2,0,0
Ward 5,4451,RIVER VALLEY OLESKIW,3,0,0
Ward 5,4451,RIVER VALLEY OLESKIW,4,0,0
